Parameters,Group ID,Image
"[85.1303428297286, 1.0589728725445566, 1.0547082411471393, 1.0589728725445566, 0]",1238,350
"[97.71496101083791, 21.29737286101597, 1.5244738831890623, 2.324195942958844, 123.56006654303502]",1238,360
