Parameters,Group ID,Image
"[71.10900648109362, 50.29553376862735, 0.8032663381095514, 0.5875752068332502, 12.83560948640303]",988,230
NULL,988,240
"[85.17614564815315, 68.157225174267, 1.4495650934462498, 1.1911432437770355, 20.52887015765316]",988,250
NULL,988,260
