Parameters,Group ID,Image
"[69.23238778652512, 73.61731757435417, 0.8187856690814328, 1.0651210340735147, 340.42687416958313]",1244,360
NULL,1244,370
"[75.84989562963757, 77.03151760595513, 0.9466980220842488, 1.2735002354083826, 20.714174844348577]",1244,380
"[83.79857483684177, 77.87002467084143, 1.219709564840045, 1.5661032148408935, 0]",1244,390
