Parameters,Group ID,Image
"[75.04163942993883, 19.053410499627038, 0.9630907700448718, 0.28377419895518646, 4.769793179797773]",931,210
NULL,931,220
"[83.7899424245565, 16.125553534366677, 1.2112357553576343, 0.3782077357904045, 5.55297103303127]",931,230
"[88.50067521860798, 14.869640013852159, 1.3777267370754096, 0.4225930025827554, 5.922164860642113]",931,240
"[92.98146656815337, 14.327539743409629, 1.6693236142613088, 0.4213300068897274, 6.308097796475295]",931,250
NULL,931,260
