Parameters,Group ID,Image
"[68.90579120406014, 84.63884844824759, 0.39999270762018535, 0.356713675185262, 0]",536,69
NULL,536,70
NULL,536,71
"[71.20974320185813, 93.13215247186501, 0.36502112200281245, 0.42374725057820084, 0]",536,72
"[71.96909970515858, 95.60304969111345, 0.4889246351544574, 0.4578021678741026, 17.54057599979035]",536,73
NULL,536,74
NULL,536,75
