Parameters,Group ID,Image
"[29.706991446251298, 57.623297811378315, 0.39656467988006827, 0.283438440726457, 353.29016319223115]",948,220
"[22.704185057209322, 69.35054747189388, 0.5741599365739412, 0.46885256502942385, 350.633473852572]",948,230
"[11.857134587857324, 87.98526633087575, 0.9654996390831967, 0.7134273503705797, 338.428692808747]",948,240
NULL,948,250
