Parameters,Group ID,Image
"[27.510635886513878, 25.126129856567104, 0.3286585767021286, 0.07779415041650495, 0]",746,98
NULL,746,99
NULL,746,100
NULL,746,110
NULL,746,120
"[17.717173649977237, 24.433557079748137, 0.6526169431180608, 0.15959184426582915, 355.532840938611]",746,130
NULL,746,140
"[8.080738734487428, 23.99000626458056, 0.8388694190191677, 0.2469090622671414, 355.1009075462135]",746,150
NULL,746,160
