Parameters,Group ID,Image
"[65.97288172331433, 24.485132257354103, 0.6748620007480781, 0.9184745687751209, 0]",1063,270
NULL,1063,280
"[80.81682631886416, 39.99678256951986, 1.1887662509021055, 1.4792124777580185, 0]",1063,290
"[95.62883435582822, 67.4321503131524, 1.687116564417181, 2.4008350730688903, 0]",1063,300
