Parameters,Group ID,Image
"[37.63199900749233, 34.27770853531069, 1.291261963711166, 1.9061812402059903, 7.022793835572884]",1332,400
"[22.849638870650033, 12.421805183199284, 3.2173342087984267, 4.289544235924934, 0]",1332,410
