Parameters,Group ID,Image
"[33.09458193268956, 82.1885931808886, 0.30535480350764754, 0.452826651732026, 33.929797422048125]",1023,260
"[29.28511763621051, 3.1002927694187425, 0.4657075041099616, 0.5817244788328045, 0]",1023,270
