Parameters,Group ID,Image
"[70.91139765539268, 25.627304658132665, 0.6575575604989723, 0.8110244663207595, 0]",1097,290
"[81.56553931456627, 47.405246447804636, 0.8355735681842887, 1.1792182473622985, 47.31706238587344]",1097,300
"[87.90104363018746, 85.71981679335472, 1.0540442208060778, 1.5904469448159226, 0]",1097,310
