Parameters,Group ID,Image
"[60.037015485126375, 11.427138305799165, 0.6677018999842663, 0.9682918491577428, 31.263731694374655]",1192,340
"[58.09179499734686, 49.78256945959281, 1.000708871401983, 1.5637794308907118, 0]",1192,350
