Parameters,Group ID,Image
"[15.586395717122508, 80.02033206178402, 0.41617241850329234, 0.3159916791835707, 347.2607519991102]",329,17
NULL,329,18
NULL,329,19
"[11.741180336694498, 86.84240413173252, 0.4787364842112324, 0.3414209320220034, 335.32382315073363]",329,20
NULL,329,21
NULL,329,22
NULL,329,23
NULL,329,24
NULL,329,25
