Parameters,Group ID,Image
"[12.354411827523187, 69.21687726280234, 0.5334506871330978, 0.29175872433892336, 347.5076748700018]",415,29
NULL,415,30
NULL,415,31
NULL,415,32
NULL,415,33
NULL,415,34
NULL,415,35
NULL,415,36
NULL,415,37
NULL,415,38
NULL,415,39
