Parameters,Group ID,Image
"[14.314262240441842, 32.15915553260187, 0.5246461064583191, 0.17268696732027422, 352.7549783082153]",792,130
"[8.122018097361812, 33.842743661597915, 0.6421219785556437, 0.2665358328563525, 353.26860527573876]",792,140
NULL,792,150
NULL,792,160
