Parameters,Group ID,Image
"[53.382633266067245, 65.18501736111402, 0.4654317700651285, 0.43039584642154605, 349.5625246488779]",949,220
"[54.736400130557385, 81.73730112239178, 0.6453302504897067, 0.7164935439140265, 0]",949,230
NULL,949,240
