Parameters,Group ID,Image
"[79.06388806014131, 58.07256483248698, 0.37564195920658366, 0.22098906762182002, 2.667851879701459]",719,97
"[79.6935061992922, 58.93421676762402, 0.3452008202377499, 0.2818985786713668, 0]",719,98
NULL,719,99
NULL,719,100
NULL,719,110
