Parameters,Group ID,Image
"[72.09843971569416, 53.14096516342315, 0.42481984119662286, 0.5782516418793122, 0]",1116,300
"[74.78801021004281, 93.67205151743451, 0.5967334861528286, 0.7444645273606483, 0]",1116,310
