Parameters,Group ID,Image
"[31.439432529948952, 50.11165889593174, 0.5329796764456276, 0.5934889451500069, 0]",1069,270
"[30.273516905407, 55.075809081408714, 0.6059394742357169, 0.8129699321295835, 312.3245733439685]",1069,280
"[22.86443143219415, 85.967714075281, 0.8363310222596496, 1.0767048949430915, 0]",1069,290
