Parameters,Group ID,Image
"[81.20171673819743, 20.443925233644862, 1.287553648068652, 1.6355140186915875, 0]",1130,310
"[87.62518491895587, 54.44373276296659, 2.0395018173658284, 3.0017034169605017, 318.85348045360286]",1130,320
