Parameters,Group ID,Image
"[47.37655792173142, 40.1612065914622, 0.7417538286100296, 1.2166421669011953, 0]",1267,370
"[47.789815123402356, 18.63991823132597, 0.8455765915080272, 1.2570042507333217, 18.434948822920944]",1267,380
"[49.42304841501237, 6.150514443738785, 1.0879056152947157, 1.509154007028499, 0]",1267,390
