Parameters,Group ID,Image
"[48.72343065915263, 52.12063547394299, 0.372026129973139, 0.321391694331478, 350.42577211490163]",839,160
"[48.39070666281826, 65.24231181549584, 0.5242933868869812, 0.4501058906631527, 0]",839,170
"[47.819371836079455, 88.03720011221388, 0.7278659924351972, 0.8451462403278008, 340.2813090825126]",839,180
NULL,839,190
