Parameters,Group ID,Image
"[37.24981623496917, 26.83096216300497, 1.829037256360008, 2.6606007559422546, 16.77651428763818]",1186,340
"[20.551543007222584, 76.49687220732797, 3.1516743269862153, 4.0214477211796265, 0]",1186,350
