Parameters,Group ID,Image
"[40.57899865500321, 9.062757031859746, 0.9895356206056997, 0.21736821061293185, 357.47388308838117]",913,190
"[39.62235875443476, 6.659676817511572, 1.051758348435696, 0.2045061093737338, 358.21717833795924]",913,200
"[38.567547686132116, 3.907840978758788, 1.0934491844679366, 0.21229457245029032, 359.07595121861607]",913,210
NULL,913,220
