Parameters,Group ID,Image
"[28.86325956329177, 10.957702735572076, 0.5370645717264759, 0.7212786223317864, 16.880330165524185]",1190,340
"[7.350354913613595, 49.17378871470113, 0.8879623385573474, 1.0742660245241566, 0]",1190,350
