Parameters,Group ID,Image
"[37.24652952450019, 7.950016774800211, 0.7824522776000424, 1.1046826724819583, 9.898259944152755]",1264,360
"[31.166624029758044, 22.58794033135635, 1.0216994884435735, 1.3691770473303322, 0]",1264,370
"[28.92510433752636, 3.3798029384269417, 1.014289989481532, 1.55181613515323, 341.7871267297729]",1264,380
