Parameters,Group ID,Image
"[56.12716080415143, 43.50086433615409, 0.8491133051937254, 0.5844789663147694, 0]",867,170
"[57.80789563515304, 52.46267398028676, 0.9804097286028995, 0.8179337079693119, 356.14936117608846]",867,180
"[60.40752386459117, 65.27115258348607, 1.40381666896684, 1.4094928933567985, 0]",867,190
"[64.78524642274063, 85.343034265676, 2.0377697453970285, 2.448895703358886, 0]",867,200
