Parameters,Group ID,Image
"[59.259728910267626, 43.14525890320285, 0.5542892684687217, 0.377304417850105, 0]",842,160
"[61.80440973806394, 51.471789430246794, 0.7222343055670698, 0.4250756118652815, 4.653351587266627]",842,170
"[65.65288744979944, 64.80022848506593, 0.91198173534523, 0.7666738426260991, 9.993237348716661]",842,180
"[72.19546323071619, 86.03853378867431, 1.289528555257026, 1.2301856273685874, 28.33913203589026]",842,190
NULL,842,200
