Parameters,Group ID,Image
"[90.90355972975955, 85.38689812115886, 0.3841235182755726, 0.2062358680335747, 23.346680432890082]",378,20
NULL,378,21
NULL,378,22
NULL,378,23
"[96.1857030883822, 93.7163564086285, 0.37673644588605215, 0.31239459169639183, 17.386972176915776]",378,24
NULL,378,25
NULL,378,26

