Parameters,Group ID,Image
"[32.67003676551039, 14.917513834109181, 0.6453302504897147, 0.288113909764797, 355.53284093861026]",971,230
NULL,971,240
"[27.722997135045564, 12.663161619731737, 0.8467409165635933, 0.2999393513656249, 356.7288463632676]",971,250
NULL,971,260
