Parameters,Group ID,Image
NULL,	12,	0
"[  51.75806310546882,  79.26060355814325,  0.42588755119435007,  0.3622803510215675,  0 ]",	12,	1
"[  51.81557199110409,  80.74912891822684,  0.44558085700667505,  0.3597607391610324,  0 ]",	12,	2
NULL,	12,	3
NULL,	12,	4
NULL,	12,	5
NULL,	12,	6
"[  52.164104220999604,  91.72168639151832,  0.505961450282534,  0.5089889229228532,  0 ]",	12,	7
