Parameters,Group ID,Image
"[81.72000964988382, 23.307817441709233, 1.1495286547457135, 1.5978445798399794, 13.808622385855358]",1200,340
"[93.02782746498957, 69.6734139899857, 1.818823670341286, 2.6874331166669747, 22.077199315534585]",1200,350
