Parameters,Group ID,Image
"[23.019002984635478, 92.70038018716747, 0.5529694088801768, 0.5070250019506186, 341.0457683004904]",642,89
"[21.229806128903107, 97.93887920110893, 0.6781062342645847, 0.6460229369658345, 345.3791260113692]",642,90
NULL,642,91
