Parameters,Group ID,Image
"[50.91741706914367, 59.4096523699484, 0.4845269785869277, 0.5275457290222292, 0]",1068,270
"[55.04179902832136, 67.41167311567825, 0.5578177928362891, 0.7675782916244608, 11.10057002150296]",1068,280
