Parameters,Group ID,Image
"[38.05578727612137, 46.68743737718105, 0.5178455992347656, 0.7703266346311005, 16.52762348853082]",1255,360
"[31.81854339633452, 70.89113710536309, 0.6126163889819196, 0.9474924449787352, 0]",1255,370
NULL,1255,380
"[34.8605932995001, 47.61258535841683, 0.7664369970524021, 1.060829323861313, 0]",1255,390
"[17.981625537732466, 40.78168743149611, 1.824455567565602, 2.580083698864671, 9.879390579507799]",1255,400
