Parameters,Group ID,Image
"[44.48094730103405, 30.08484983551677, 0.6215783082100479, 0.2895745556458667, 1.8676788394303685]",875,180
"[43.411060836231044, 32.7275059231226, 0.7912369615178889, 0.4018292893414142, 0]",875,190
"[42.08628792848173, 35.29837335949454, 0.9255003683211814, 0.5369479531736536, 0]",875,200
"[40.14759782162444, 38.64965240150739, 1.1318798740733698, 0.6351136833758915, 0]",875,210
"[37.78954264610258, 43.43395563436797, 1.4402039677486638, 0.9146175178866819, 3.10602709561698]",875,220
"[34.49191444583429, 48.267110310007254, 2.003228559386405, 1.2283664701450616, 0]",875,230
"[29.955273497544344, 55.49009883001409, 2.4434878658769676, 1.7537091883849527, 0]",875,240
"[24.64221044495605, 63.97048301279927, 2.929855924648248, 2.5010284545515247, 349.451879162218]",875,250
"[18.61161408050709, 59.75281396976933, 3.553297783214978, 3.6591012727410854, 340.7407083562332]",875,260
