Parameters,Group ID,Image
"[60.72482002626127, 79.46614779817534, 0.6075534436184284, 0.5168140608975023, 0]",15,0
"[60.97295248908726, 80.96892431686294, 0.6397803445630326, 0.4837023955152513, 12.692344575459913]",15,1
"[61.37103946744982, 82.43592006744846, 0.7098443889077177, 0.5559604891363634, 11.689369175444767]",15,2
"[61.689241270952536, 84.2074091393284, 0.6392783343983288, 0.5761331529857591, 18.4349488229268]",15,3
NULL,15,4
"[62.62419497974736, 89.82889580721944, 0.7233133165488742, 0.6152599399674739, 13.877529803199707]",15,5
"[63.010086536844035, 91.88799640892452, 0.7470287157240758, 0.7200686101312508, 15.742039950856736]",15,6
"[63.46521680656523, 94.14363440694635, 0.9199094290292682, 0.7068290367367022, 19.265264309186136]",15,7
"[63.85209374056095, 96.51512069784538, 0.9000133173332883, 0.843372616503191, 22.249023657221983]",15,8
