Parameters,Group ID,Image
"[37.93649883372831, 32.77547857172371, 1.321437214327993, 1.738502970641413, 0]",1163,330
"[25.183377851312393, 83.85903797691508, 1.9337814709553842, 2.7068320174323146, 41.06789400348208]",1163,340
