Parameters,Group ID,Image
"[87.61875215510126, 31.062549370669736, 1.0815416641315583, 1.0609940589728977, 21.42529379808616]",1126,300
"[95.8134590683708, 62.444070854168565, 1.3132967912283962, 1.4546862843526736, 0]",1126,310
