Parameters,Group ID,Image
"[32.42196838102501, 13.884221158228238, 0.6958568440801516, 0.8317986865105983, 21.16125981682734]",1191,340
"[13.023447632174424, 54.14226907812534, 1.1346185437121648, 1.342832530655194, 0]",1191,350
