Parameters,Group ID,Image
"[59.72497041310065, 36.93506114973758, 0.43835145399964465, 0.6358123227630108, 38.54118362127923]",1080,280
"[61.39654625397286, 61.96738335117659, 0.5894708682159191, 0.8595630358872839, 0]",1080,290
"[68.91143302129923, 98.19824915785384, 0.9301527519519226, 1.314791155079618, 0]",1080,300
