Parameters,Group ID,Image
"[63.568685845649334, 27.039639651759906, 0.8119433446500253, 1.0906885504204524, 0]",1062,270
NULL,1062,280
"[76.6901091907326, 44.75799773230349, 1.3585900010309615, 1.9183536820924303, 0]",1062,290
"[89.82620506753, 74.48965840939519, 1.7770820842741477, 2.963163801064218, 320.0636168530333]",1062,300
