Parameters,Group ID,Image
"[56.893294818133576, 48.60203855302469, 0.3419715368653725, 0.18619243593838777, 2.7702157971997963]",704,96
NULL,704,97
NULL,704,98
NULL,704,99
NULL,704,100
"[59.562981723583675, 60.64244195515036, 0.4999619073938022, 0.362915453064416, 9.293308599393356]",704,110
"[62.74051414426667, 75.82614258444484, 0.6625607726482059, 0.6456536153557249, 13.535856369144199]",704,120
