Parameters,Group ID,Image
"[30.535451211552893, 6.956062626214546, 0.36907248678686433, 0.6347560879043718, 49.54220763926912]",1214,340
"[10.434578520675338, 42.18984138158273, 0.6361755398979149, 1.0811258950632572, 48.33385066153721]",1214,350
