Parameters,Group ID,Image
"[61.12610465566033, 4.002509038928738, 0.6884942515894323, 0.689539060509853, 0]",1230,350
"[60.92548471386884, 26.562013966280013, 1.131445313218985, 1.2777890774567238, 21.579906287616836]",1230,360
"[59.54892844251146, 45.51960932653764, 1.2933143678328918, 1.5272742095142533, 0]",1230,370
"[60.78194221417629, 21.660309337757315, 1.2228819550699892, 1.8449459641042572, 56.76610108339719]",1230,380
"[65.33033095412235, 9.991738510684907, 1.6339505491253306, 2.0672562435899806, 0]",1230,390
