Parameters,Group ID,Image
"[27.727117864122615, 20.212067935531927, 0.682746173351692, 0.2478221322339884, 0]",998,240
"[24.570278784863365, 20.047801908407255, 0.7192035817957662, 0.33559633089134844, 356.5317707410846]",998,250
NULL,998,260
