Parameters,Group ID,Image
"[36.13008692659777, 18.56658007973887, 0.6147212057463838, 0.8488362526647084, 347.4711922908482]",1189,340
"[19.041859037951998, 61.930697755925415, 0.9866248206192729, 1.3428325306552011, 0]",1189,350
