Parameters,Group ID,Image
"[28.95433071667982, 56.31252220140169, 0.3646100879062583, 0.244576542704505, 353.04704253183263]",764,120
"[22.77177628603603, 68.61004872230575, 0.5151388858067352, 0.3809059178430959, 346.0680262808023]",764,130
"[12.113648725616887, 90.3454978606054, 0.719165089903996, 0.7006193342699866, 334.5366549381255]",764,140
NULL,764,150
