Parameters,Group ID,Image
"[18.775556924622645, 6.91228017230782, 0.8192954080220333, 0.24782213223398952, 357.2297842027993]",995,240
"[15.734349065658225, 5.817003068783409, 0.9041416456861116, 0.25169724816851347, 354.0938588862302]",995,250
NULL,995,260
