Parameters,Group ID,Image
"[86.97927483866452, 49.35568413824845, 1.0457140460268057, 0.5397806098867586, 13.948953825012552]",890,190
"[98.83114491843658, 59.30585069212846, 0.9962190546933622, 0.8108620827652051, 21.862231628883535]",890,200
